frame,track_id,x1,y1,x2,y2,meas_x,meas_y,kf_x,kf_y,pose_score,used_pose,used_sam
66,1,765,387,1349,1076,1083.0,601.0,1088.4981470510952,614.5353891962232,0.0,0,1
67,1,751,370,1340,1061,1032.0,704.0,1064.3060183458306,642.4847838767702,0.0,0,1
68,1,752,327,1367,1069,1033.0,686.0,1046.0977321096625,659.6708591953827,0.0,0,1
69,1,750,323,1396,1071,1050.0,638.0,1038.120361038887,658.036180725086,0.0,0,1
70,1,734,285,1429,1071,1052.0,688.0,1033.950857787333,671.357404194039,0.0,0,1
71,1,699,266,1438,1080,1068.0,653.0,1037.1313809906235,670.5596235145596,0.0,0,1
72,1,683,262,1434,1080,1069.0,653.0,1041.4299472600542,668.9876331490221,0.0,0,1
73,1,683,233,1468,1080,1095.0,575.0,1054.11175626069,642.6183537366264,0.0,0,1
74,1,679,187,1517,1080,1101.0,546.0,1067.0899432596782,611.4869888707865,0.0,0,1
75,1,667,139,1588,1080,1134.0,511.0,1088.2963689578403,575.331194766117,0.0,0,1
76,1,632,90,1658,1080,1140.0,303.0,1107.4178850737992,481.76591655923283,0.0,0,1
77,1,623,42,1750,1080,1185.0,580.0,1136.5190676942623,493.49616131369106,0.0,0,1
78,1,618,27,1767,1080,1203.0,568.0,1164.9791061766186,502.85755398003727,0.0,0,1
79,1,606,11,1851,1080,1322.0,526.0,1223.927099628027,499.9770501530942,0.0,0,1
80,1,578,8,1793,1080,1198.0,665.0,1231.4627788870052,542.9170018969847,0.0,0,1
81,1,548,6,1846,1080,1343.0,622.0,1279.9732428579457,566.1358204628277,0.0,0,1
82,1,498,15,1872,1080,1467.0,633.0,1355.7292564037784,588.7947747663154,0.0,0,1
83,1,468,30,1855,1080,1063.0,859.0,1288.1601818244321,677.5255978502992,0.0,0,1
84,1,473,15,1865,1080,1284.0,663.0,1297.5785903929234,687.9215917612316,0.0,0,1
85,1,482,28,1896,1080,1489.0,653.0,1367.2784026650252,690.4963273693162,0.0,0,1
86,1,470,93,1904,1080,1449.0,687.0,1409.8167154026526,700.6988008574823,0.0,0,1
87,1,455,178,1909,1078,1393.0,750.0,1423.8687373087828,726.5896147096531,0.0,0,1
88,1,446,232,1906,1080,1482.0,816.0,1459.5252305103313,766.3693015357723,0.0,0,1
89,1,453,301,1918,1077,1484.0,825.0,1278.92373996453,732.0139292759213,0.0,0,1
90,1,457,332,1920,1077,1505.0,820.0,1361.4700753094014,764.9076196287602,0.0,0,1
91,1,478,373,1909,1069,1506.0,693.0,1426.917105221617,751.0831957653202,0.0,0,1
92,1,505,413,1752,1074,855.0,705.0,1043.3656236700178,731.8609402860111,0.0,0,1
93,1,470,464,1587,1059,845.0,694.0,970.4461207251675,718.4730205575933,0.0,0,1
94,1,494,476,1364,1043,844.0,694.0,912.6737020959915,707.8394212206323,0.0,0,1
95,1,549,509,1202,999,846.0,699.0,869.5638330779663,701.2810798152792,0.0,0,1
96,1,566,520,1163,988,846.0,699.0,838.542308906521,696.6377251030249,0.0,0,1
97,1,626,523,1252,968,855.0,695.0,820.4526052086323,692.3329325710769,0.0,0,1
98,1,675,531,1248,939,869.0,690.0,814.3966278980598,687.966482394667,0.0,0,1
99,1,716,536,1176,919,887.0,679.0,819.0345553709249,681.6471335412062,0.0,0,1
100,1,757,544,1170,896,897.0,676.0,829.307693600695,676.2100240313272,0.0,0,1
101,1,790,547,1151,874,910.0,669.0,844.3772482924667,670.2726433701089,0.0,0,1
102,1,783,549,1134,869,910.0,669.0,858.565464405659,666.1151157630414,0.0,0,1
103,1,794,544,1123,859,919.0,663.0,874.131059808589,661.5503768721686,0.0,0,1
104,1,798,544,1107,847,923.0,657.0,888.6999956133528,656.6219403090668,0.0,0,1
105,1,805,548,1090,826,924.0,653.0,901.0307760514901,652.0054516101352,0.0,0,1
106,1,807,551,1075,812,922.0,651.0,910.22517927885,648.2639528090409,0.0,0,1
107,1,809,553,1055,802,917.0,653.0,915.6734118147907,646.4747559938911,0.0,0,1
108,1,805,554,1043,797,917.0,653.0,919.4976774923435,645.6245308160296,0.0,0,1
109,1,805,552,1039,798,910.0,653.0,919.7963770452219,645.4696207582143,0.0,0,1
110,1,804,555,1026,796,905.0,651.0,917.8695875179627,645.1774086810964,0.0,0,1
111,1,797,555,1014,791,897.0,650.0,913.2963602490952,645.0035057819506,0.0,0,1
112,1,796,558,1006,785,893.0,648.0,907.952423261579,644.5505637838356,0.0,0,1
113,1,799,559,1003,780,892.0,648.0,903.0935473830616,644.4400820450634,0.0,0,1
114,1,796,559,996,777,892.0,648.0,899.1054131687463,644.5715617626362,0.0,0,1
115,1,801,560,998,775,890.0,648.0,895.3240141341134,644.8617852591483,0.0,0,1
116,1,804,560,991,774,889.0,647.0,892.1008718688834,644.9320072970942,0.0,0,1
117,1,804,560,986,769,888.0,647.0,889.3912225137747,645.1008185576253,0.0,0,1
118,1,804,562,978,766,886.0,647.0,886.8220931776713,645.3275955047243,0.0,0,1
119,1,806,564,973,766,883.0,648.0,884.0705099243952,645.893283855443,0.0,0,1
120,1,802,564,966,763,884.0,648.0,882.4280177262524,646.4051027524433,0.0,0,1
121,1,802,565,970,767,881.0,649.0,880.4532380233538,647.1623083350704,0.0,0,1
122,,538,1,1561,628,1025.0,367.0,1041.9489771591343,331.2010700699921,0.0,0,1
123,2,531,5,1532,640,1027.0,380.0,1036.2932379413996,348.5253912274875,0.0,0,1
124,2,522,4,1525,652,1036.0,372.0,1034.6723469736887,359.776138962883,0.0,0,1
125,2,528,1,1554,674,1058.0,370.0,1040.5047379444175,367.60155272124024,0.0,0,1
126,2,528,0,1560,674,1057.0,372.0,1045.2232074636702,373.7476851945172,0.0,0,1
127,2,537,0,1570,699,1073.0,374.0,1054.150790805876,378.49728719597687,0.0,0,1
128,2,569,2,1606,703,1099.0,391.0,1069.5079234076848,386.81013521993515,0.0,0,1
129,2,578,2,1624,727,1114.0,387.0,1086.4722538361991,391.5223207129265,0.0,0,1
130,2,580,7,1645,738,1121.0,404.0,1101.9293421742286,399.8079771031893,0.0,0,1
131,2,581,4,1661,751,1114.0,407.0,1111.4853173261135,406.6874226359847,0.0,0,1
132,2,580,2,1669,748,1114.0,404.0,1118.2038719832112,410.50010750127313,0.0,0,1
133,2,583,2,1665,767,1141.0,407.0,1131.0105641293326,413.6802133275197,0.0,0,1
134,2,592,0,1672,768,1172.0,398.0,1150.0804942858413,412.6676288379492,0.0,0,1
135,2,615,0,1691,757,1196.0,407.0,1171.9673068958693,413.92680649556524,0.0,0,1
136,2,629,0,1698,751,1209.0,391.0,1192.4796633913172,409.39292122408676,0.0,0,1
137,2,636,0,1676,737,1209.0,374.0,1207.549547148418,399.89445159872184,0.0,0,1
138,2,638,2,1666,738,1209.0,371.0,1217.9982051281804,390.9161508481214,0.0,0,1
139,2,638,1,1677,724,1220.0,367.0,1228.0946357902315,382.33172665083316,0.0,0,1
140,2,644,2,1684,735,1210.0,392.0,1231.44397895784,383.34095594658174,0.0,0,1
141,2,658,6,1711,763,1222.0,350.0,1236.2448988461879,371.4246564078632,0.0,0,1
142,2,672,8,1738,812,1226.0,320.0,1239.9655683905562,352.6129320092824,0.0,0,1
143,2,678,9,1753,857,1264.0,256.0,1253.576500276388,317.790028268675,0.0,0,1
144,2,677,3,1764,850,1260.0,267.0,1262.2956576595666,293.67493026470333,0.0,0,1
145,2,686,10,1770,911,1281.0,298.0,1274.715872659207,285.21564945651534,0.0,0,1
146,2,699,10,1783,953,1311.0,291.0,1292.991810556023,277.9570834590887,0.0,0,1
147,2,709,11,1784,1003,1375.0,447.0,1326.5951095514033,322.4380919826189,0.0,0,1
148,2,742,4,1809,1048,1222.0,672.0,1304.7501662984355,430.5474714410552,0.0,0,1
149,2,783,2,1812,1069,1285.0,550.0,1304.5766353958952,480.87359030579864,0.0,0,1
150,2,799,1,1812,1077,1288.0,524.0,1304.2532057733872,511.39444823239336,0.0,0,1
151,2,817,3,1798,1080,1305.0,588.0,1308.3920354042716,553.1041915022649,0.0,0,1
152,2,842,4,1790,1080,1280.0,623.0,1303.234233249392,594.7523673706634,0.0,0,1
153,2,890,20,1780,1080,1276.0,641.0,1297.083941893298,630.662307271199,0.0,0,1
154,2,940,69,1794,1080,1285.0,548.0,1294.435799016036,626.9210055458491,0.0,0,1
155,2,979,138,1809,1080,1285.0,549.0,1292.0646785819208,620.0609344886416,0.0,0,1
156,2,985,158,1809,1080,1289.0,572.0,1291.2713078875242,618.3837980344579,0.0,0,1
157,2,1009,227,1840,1080,1324.0,613.0,1301.5224862037728,627.3299958617305,0.0,0,1
158,2,1047,276,1872,1080,1481.0,629.0,1358.907693220986,637.6437164532175,0.0,0,1
159,2,1092,307,1897,1080,1613.0,713.0,1446.7074778723454,670.4631404756844,0.0,0,1
160,2,1136,339,1907,1080,1628.0,746.0,1521.4657150841408,705.8178822991355,0.0,0,1
161,2,1186,371,1920,1080,1642.0,756.0,1583.4599791246983,735.5970010634289,0.0,0,1
162,2,1192,379,1916,1072,1650.0,762.0,1632.0054295069026,759.1398317525791,0.0,0,1
163,2,1242,398,1920,1075,1574.0,729.0,1642.7087248053874,765.1931597858973,0.0,0,1
164,2,1291,409,1920,1072,1651.0,755.0,1670.109816225319,775.3658408631467,0.0,0,1
165,2,1324,416,1920,1069,1646.0,740.0,1686.2796061280465,776.4911816635532,0.0,0,1
166,2,1343,419,1918,1067,1663.0,743.0,1700.361254950846,776.0753022175336,0.0,0,1
167,2,1345,419,1911,1065,1659.0,728.0,1706.619378589122,769.1778167471377,0.0,0,1
168,2,1346,422,1911,1072,1658.0,726.0,1707.8359390592404,761.409901077092,0.0,0,1
169,2,1330,410,1905,1067,1698.0,754.0,1718.2587984229524,762.7473600378413,0.0,0,1
170,2,1287,390,1897,1067,1698.0,757.0,1724.2463665546884,764.0941956250427,0.0,0,1
171,2,1232,378,1882,1068,1588.0,717.0,1692.4858425422653,752.1165496711293,0.0,0,1
172,2,1154,366,1833,1067,1468.0,747.0,1627.0823243478674,751.2004377313904,0.0,0,1
173,2,1096,359,1778,1075,1411.0,714.0,1555.0320279843888,740.020952299292,0.0,0,1
174,2,1073,357,1757,1078,1382.0,717.0,1488.0309203090737,731.752754070797,0.0,0,1
175,2,1015,351,1702,1079,1330.0,723.0,1419.5349012720085,727.0802241830653,0.0,0,1
176,2,947,341,1683,1080,1282.0,751.0,1352.2211661152776,732.3723042255244,0.0,0,1
177,2,890,331,1671,1080,1230.0,688.0,1285.597034953099,717.4249238360771,0.0,0,1
178,2,841,308,1538,1064,1192.0,634.0,1224.6710945365473,688.568085497006,0.0,0,1
179,2,816,284,1476,1064,1180.0,603.0,1177.1188918141474,655.8619415094605,0.0,0,1
180,2,813,278,1463,1077,1177.0,613.0,1143.6465583303595,633.4106614375787,0.0,0,1
181,2,806,252,1465,1060,1186.0,565.0,1125.3804731472421,601.7920063728402,0.0,0,1
182,2,808,223,1487,1052,1190.0,524.0,1117.5999820924058,565.0997758782711,0.0,0,1
183,2,836,197,1512,1014,1227.0,476.0,1128.0220162468772,522.4813755770622,0.0,0,1
184,2,867,163,1543,962,1258.0,441.0,1150.637933759346,479.5331069972935,0.0,0,1
185,2,911,140,1587,850,1245.0,379.0,1168.3891134890748,428.390100861595,0.0,0,1
186,2,929,131,1605,805,1247.0,380.0,1185.6864671126107,390.6510627095263,0.0,0,1
187,2,962,97,1635,759,1293.0,339.0,1215.5197539990766,351.273035094416,0.0,0,1
188,2,1004,67,1694,719,1328.0,304.0,1251.4817446541817,312.54686114719675,0.0,0,1
189,2,1049,47,1738,631,1371.0,277.0,1294.1007118854645,276.9842399059342,0.0,0,1
190,2,1087,26,1780,578,1399.0,252.0,1336.6362073587213,244.72084384230578,0.0,0,1
191,2,1102,18,1820,530,1442.0,242.0,1382.951139703879,219.83367262674793,0.0,0,1
192,2,1105,18,1834,518,1446.0,243.0,1419.4939252676777,204.3218772922802,0.0,0,1
193,2,1103,25,1804,485,1397.0,235.0,1430.869638339725,193.40978548048113,0.0,0,1
194,2,1088,47,1763,507,1425.0,253.0,1445.4626578067696,193.949608258971,0.0,0,1
195,2,1065,71,1723,529,1418.0,269.0,1452.120487571022,202.75835291146643,0.0,0,1
196,2,985,98,1700,554,1344.0,286.0,1431.6034828949043,217.98529684299103,0.0,0,1
197,2,754,141,1707,834,1310.0,292.0,1255.576361522242,426.7071481294958,0.0,0,1
198,2,665,154,1712,923,1386.0,305.0,1299.4743855302227,380.8522527213286,0.0,0,1
199,2,632,178,1658,961,1240.0,569.0,1289.1169199758372,427.33285042205046,0.0,0,1
200,2,613,195,1682,975,1284.0,451.0,1292.8708344721779,430.7083549768703,0.0,0,1
201,2,614,227,1710,956,1148.0,604.0,1252.4679246744752,481.9884658795792,0.0,0,1
202,2,613,240,1687,947,1256.0,445.0,1252.317522923805,474.7165545754518,0.0,0,1
203,2,617,258,1675,932,1235.0,482.0,1245.871185585175,479.53728630437024,0.0,0,1
204,2,620,262,1680,918,1240.0,493.0,1242.3655633615172,486.43108972954246,0.0,0,1
205,2,614,275,1651,922,1272.0,486.0,1249.809144246123,489.36920230977574,0.0,0,1
206,2,604,292,1637,914,1204.0,524.0,1234.987772863136,503.0594671108103,0.0,0,1
207,2,611,300,1618,895,1173.0,448.0,1213.3085464028645,489.96321425773317,0.0,0,1
208,2,610,307,1632,873,1123.0,565.0,1180.4367437420065,515.0455955533795,0.0,0,1
209,2,604,319,1625,868,1134.0,532.0,1157.9171892233599,524.9022529173399,0.0,0,1
210,2,605,321,1636,862,1137.0,531.0,1141.9725976649177,531.7824243174971,0.0,0,1
211,2,607,336,1618,854,1137.0,523.0,1130.7171091369353,533.970484009002,0.0,0,1
212,2,606,352,1633,851,1151.0,509.0,1127.7141030644623,530.4642959969016,0.0,0,1
213,2,623,368,1605,841,1143.0,524.0,1124.5077627677765,531.4860099509729,0.0,0,1
214,2,633,376,1604,824,1159.0,509.0,1128.3765119542015,527.0684852075424,0.0,0,1
215,2,642,373,1573,804,1161.0,503.0,1133.4463738728246,521.1038319085906,0.0,0,1
216,2,650,374,1559,802,1160.0,504.0,1138.2265969885584,516.2589348076799,0.0,0,1
217,2,689,360,1569,774,1167.0,482.0,1144.9688662135281,505.34273166470314,0.0,0,1
218,2,692,344,1539,764,1181.0,459.0,1155.2613636538383,489.2928662752782,0.0,0,1
219,2,711,318,1485,759,1151.0,490.0,1154.472016259696,486.16950795395144,0.0,0,1
220,2,724,283,1600,797,1131.0,484.0,1147.4815698298826,482.37111384652366,0.0,0,1
221,2,746,265,1517,822,1147.0,462.0,1146.7096690276528,472.9839743031803,0.0,0,1
222,2,757,263,1486,847,1114.0,513.0,1135.8910726588122,481.8133365359685,0.0,0,1
223,2,769,244,1555,845,1145.0,520.0,1136.8550894345142,491.8889308642784,0.0,0,1
224,2,790,234,1593,849,1183.0,434.0,1149.8587045296324,473.601989929404,0.0,0,1
225,2,758,240,1619,799,1196.0,447.0,1164.7925739883237,462.77688149397795,0.0,0,1
226,2,787,256,1645,785,1196.0,463.0,1176.881844044031,459.4088057449153,0.0,0,1
227,2,807,276,1649,797,1193.0,478.0,1185.3734596844918,461.9856695429119,0.0,0,1
228,2,818,276,1652,800,1194.0,479.0,1191.9701811041152,465.0034094504361,0.0,0,1
229,2,812,295,1631,807,1180.0,491.0,1192.253618439063,471.64165178780377,0.0,0,1
230,2,767,309,1643,835,1155.0,504.0,1183.927888441924,481.39458129255496,0.0,0,1
231,2,723,323,1620,853,1141.0,527.0,1172.1444612558962,496.60145079657656,0.0,0,1
232,2,694,334,1593,855,1102.0,533.0,1150.0473155389138,510.7049070570249,0.0,0,1
233,2,675,348,1561,869,1092.0,564.0,1128.9275855171254,531.3838107163854,0.0,0,1
234,2,677,349,1559,869,1094.0,565.0,1112.8752341365196,547.8185192692879,0.0,0,1
235,2,626,363,1530,888,1073.0,585.0,1094.177922860713,566.3678226339457,0.0,0,1
236,2,572,373,1498,895,1053.0,618.0,1073.839640327471,590.515363335148,0.0,0,1
237,2,537,377,1488,913,1042.0,626.0,1055.2028731757264,611.2223671655594,0.0,0,1
238,2,518,378,1483,929,1054.0,637.0,1045.3633815214946,629.7594408489207,0.0,0,1
239,2,516,376,1483,937,1048.0,640.0,1037.2261360368607,643.8668344411863,0.0,0,1
240,2,515,377,1487,939,1049.0,638.0,1032.5699774425973,652.7191503874812,0.0,0,1
241,2,517,370,1494,935,1056.0,670.0,1032.5110922495066,667.9418202587746,0.0,0,1
242,2,513,353,1499,929,1045.0,647.0,1030.404579830264,671.3489424373597,0.0,0,1
243,2,509,334,1497,915,1053.0,585.0,1032.3045294167196,652.9129074555324,0.0,0,1
244,2,492,315,1482,907,1043.0,579.0,1031.6946501684938,634.4023985938867,0.0,0,1
245,2,463,296,1472,905,1038.0,584.0,1030.3727469975868,620.0046327000521,0.0,0,1
246,2,458,297,1478,905,1038.0,600.0,1029.9081193926204,613.0006876533007,0.0,0,1
247,2,437,281,1462,901,1006.0,530.0,1020.0677613538649,585.5678154244057,0.0,0,1
248,2,420,270,1456,893,994.0,525.0,1008.7331985917936,561.901541004925,0.0,0,1
249,2,401,257,1447,892,990.0,513.0,998.8303319545023,539.727682461241,0.0,0,1
250,2,387,248,1447,882,980.0,503.0,988.3825268732525,519.7976434919659,0.0,0,1
251,2,391,224,1466,883,995.0,488.0,985.3925973610932,500.4281487496182,0.0,0,1
252,2,389,219,1466,888,995.0,489.0,983.8962025464136,486.69499784159586,0.0,0,1
253,,746,273,1047,472,921.0,359.0,960.4067754159369,436.79044087780426,0.0,0,1
254,3,775,270,1054,474,937.0,355.0,946.9518832484696,396.68672697961887,0.0,0,1
255,3,813,270,1060,466,950.0,346.0,941.1778840620675,363.8661379932868,0.0,0,1
256,3,790,268,1078,474,962.0,352.0,941.4681604802718,342.1265600300269,0.0,0,1
257,3,804,269,1096,473,969.0,352.0,945.0501684829995,327.75082605298957,0.0,0,1
258,3,806,270,1097,472,969.0,352.0,948.9093810705739,319.27726446860436,0.0,0,1
259,3,830,263,1139,463,983.0,349.0,957.1060034620523,314.4198796461997,0.0,0,1
260,3,846,257,1164,459,999.0,350.0,969.2483558958919,313.4067683123828,0.0,0,1
261,3,830,258,1156,460,1019.0,350.0,985.5781978772411,314.842565828047,0.0,0,1
262,3,843,252,1163,454,1032.0,344.0,1002.8159866468048,316.00532351113463,0.0,0,1
263,3,837,247,1169,447,1038.0,335.0,1018.24540317794,315.6260891948898,0.0,0,1
264,3,833,247,1169,446,1038.0,336.0,1030.008040444098,316.8065955835038,0.0,0,1
265,3,838,242,1181,441,1039.0,329.0,1038.8756628981532,316.5511781634572,0.0,0,1
266,3,843,236,1187,434,1044.0,325.0,1046.542819307405,315.851952344484,0.0,0,1
267,3,847,233,1190,430,1046.0,323.0,1052.2921488328434,315.2796669610829,0.0,0,1
268,3,850,232,1189,422,1043.0,316.0,1054.9427049228652,313.15016934934243,0.0,0,1
269,3,850,230,1187,420,1019.0,315.0,1048.575313432923,311.53945134404665,0.0,0,1
270,3,850,229,1186,421,1009.0,326.0,1039.3500282015282,314.0682543656194,0.0,0,1
271,3,848,228,1189,418,1041.0,311.0,1041.2291229286636,311.8188250280317,0.0,0,1
272,3,847,226,1192,414,1040.0,310.0,1042.195832720462,309.9118263079153,0.0,0,1
273,3,844,224,1190,409,1036.0,306.0,1041.483660009344,307.35640104651975,0.0,0,1
274,3,840,223,1183,403,1028.0,300.0,1038.176202177183,303.64631819362995,0.0,0,1
275,3,839,222,1177,399,1017.0,296.0,1031.8736136845678,299.63320783220223,0.0,0,1
276,3,841,221,1178,398,1017.0,296.0,1026.672291817923,296.66150658030074,0.0,0,1
277,3,848,224,1175,396,1014.0,299.0,1021.5946849613191,295.5159907688798,0.0,0,1
278,3,849,226,1173,394,1016.0,301.0,1018.2845494984452,295.5557389002944,0.0,0,1
279,3,868,230,1175,393,1013.0,297.0,1014.9381203604094,294.65130314052107,0.0,0,1
280,3,875,235,1165,391,1012.0,305.0,1012.2114439037481,296.6642611249783,0.0,0,1
281,3,879,242,1171,392,1018.0,312.0,1012.197455753766,300.72026737892514,0.0,0,1
282,3,879,242,1174,390,1018.0,312.0,1012.5259918354964,304.16708811829193,0.0,0,1
283,3,885,249,1178,396,1022.0,309.0,1014.3199971868288,306.0572912947278,0.0,0,1
284,3,892,260,1183,403,1030.0,320.0,1018.499469078916,310.96363207157816,0.0,0,1
285,3,905,270,1197,410,1039.0,335.0,1024.8544285959456,319.5484550674873,0.0,0,1
286,3,912,280,1209,418,1046.0,343.0,1032.2351746909449,328.8511333707656,0.0,0,1
287,3,916,289,1211,423,1055.0,348.0,1040.9237285013683,337.6348050276226,0.0,0,1
288,3,914,290,1209,421,1054.0,349.0,1047.407240004783,344.5919856606463,0.0,0,1
289,3,931,298,1214,427,1060.0,352.0,1054.1239770256557,350.57037550543555,0.0,0,1
290,3,941,305,1222,433,1091.0,372.0,1068.7658961331776,361.0104979262612,0.0,0,1
291,3,947,312,1227,434,1078.0,370.0,1076.0720326012936,368.20647893307046,0.0,0,1
292,3,950,317,1234,434,1087.0,367.0,1084.019455140631,372.3231625387636,0.0,0,1
293,3,957,318,1241,432,1091.0,367.0,1090.9079449938752,374.8441424887588,0.0,0,1
294,3,957,318,1242,431,1091.0,366.0,1095.650784969284,375.8085187290697,0.0,0,1
