frame,track_id,x1,y1,x2,y2,meas_x,meas_y,kf_x,kf_y,pose_score,used_pose,used_sam
130,2,808,168,1602,1078,1154.0,580.0,1156.8206238015941,582.6737190578816,0.0,0,1
131,2,811,174,1604,1077,1155.0,581.0,1160.4607966886972,587.760178589099,0.0,0,1
132,2,813,174,1604,1075,1154.0,576.0,1162.333779097974,589.3030541242613,0.0,0,1
133,2,809,169,1600,1078,1149.0,565.0,1161.574919663104,586.1539992168578,0.0,0,1
134,2,806,152,1595,1078,1148.0,532.0,1160.0079295513706,572.4508276019235,0.0,0,1
135,2,805,145,1593,1079,1149.0,534.0,1158.542724278665,561.2937993979734,0.0,0,1
136,2,796,124,1589,1079,1143.0,548.0,1155.1053506652252,556.4017513904465,0.0,0,1
137,2,776,80,1580,1079,1147.0,553.0,1153.2849208367036,554.1089845922543,0.0,0,1
138,2,751,36,1570,1078,1126.0,530.0,1145.1091695256594,545.2855042603543,0.0,0,1
139,2,706,17,1544,1063,1081.0,487.0,1124.3209698266924,524.8991937305358,0.0,0,1
140,2,672,8,1521,1062,1070.0,479.0,1104.0646277780859,506.1719986468379,0.0,0,1
141,2,663,4,1522,1074,1067.0,476.0,1087.211595563408,490.7723020921924,0.0,0,1
142,2,636,6,1491,1070,1023.0,445.0,1060.703717067882,469.6403323938981,0.0,0,1
143,2,596,3,1464,1076,986.0,435.0,1028.7222776901701,450.5484848287821,0.0,0,1
144,2,559,4,1433,1080,960.0,442.0,996.1188789599768,438.69801066800056,0.0,0,1
145,2,524,6,1407,1080,930.0,437.0,962.2235145232847,429.1791110590655,0.0,0,1
146,2,497,13,1394,1080,916.0,456.0,932.6628216999537,429.02136391926246,0.0,0,1
147,2,494,10,1398,1080,919.0,460.0,912.2985372737946,431.7341642451915,0.0,0,1
148,2,494,20,1382,1080,920.0,496.0,898.9960527922415,446.4885516939213,0.0,0,1
149,2,498,37,1358,1080,915.0,544.0,889.5101719567048,474.509675837199,0.0,0,1
150,2,512,61,1358,1080,904.0,520.0,881.0369658486384,490.33627666058834,0.0,0,1
151,2,533,83,1383,1080,912.0,503.0,879.0459405942544,497.6410927468917,0.0,0,1
152,2,578,100,1410,1080,946.0,483.0,890.2140215607272,496.7319508264569,0.0,0,1
153,2,587,106,1411,1077,947.0,480.0,901.4580486340269,494.36965289547027,0.0,0,1
154,2,621,106,1448,1078,978.0,486.0,921.52517732728,493.7811603131357,0.0,0,1
155,2,661,115,1476,1076,1011.0,486.0,948.9219488827343,492.92296713958973,0.0,0,1
156,2,676,127,1497,1071,1035.0,493.0,978.8757747465644,494.1151387748238,0.0,0,1
157,2,688,146,1522,1071,1061.0,484.0,1010.865735410665,492.05969386459,0.0,0,1
158,2,698,164,1534,1074,1070.0,504.0,1038.598488293303,496.42163269020426,0.0,0,1
159,2,695,168,1534,1077,1066.0,512.0,1058.25229724798,502.36124661547893,0.0,0,1
160,2,706,180,1541,1077,1077.0,516.0,1075.6553640216819,508.25691248546565,0.0,0,1
161,2,706,187,1545,1076,1091.0,498.0,1092.0741435520783,507.14211233872777,0.0,0,1
162,2,699,186,1539,1077,1092.0,499.0,1103.6156238541741,506.15490714114,0.0,0,1
163,2,682,186,1540,1074,1096.0,498.0,1112.1252588752936,504.7467383724856,0.0,0,1
164,2,668,186,1537,1067,1084.0,512.0,1113.2907757774904,507.7567760821766,0.0,0,1
165,2,658,187,1539,1074,1080.0,521.0,1111.1363117509793,512.8845356183216,0.0,0,1
166,2,622,189,1543,1069,1077.0,521.0,1106.90328054708,516.884036846675,0.0,0,1
167,2,468,187,1531,1061,977.0,614.0,1071.0231699854976,548.9148913385793,0.0,0,1
168,2,448,180,1528,1065,1078.0,443.0,1072.4061249846002,521.3398770076444,0.0,0,1
169,2,488,176,1565,1062,996.0,490.0,1048.0777355321013,512.4863845207801,0.0,0,1
170,2,506,182,1497,1034,1032.0,464.0,1039.5526714522575,496.96824246676715,0.0,0,1
171,2,516,185,1469,1025,1030.0,469.0,1032.6249890070449,485.9358412093443,0.0,0,1
172,2,527,185,1458,1000,1045.0,490.0,1032.391514514636,483.91897207027813,0.0,0,1
