frame,track_id,x1,y1,x2,y2,meas_x,meas_y,kf_x,kf_y,pose_score,used_pose,used_sam
77,1,728,166,1710,1080,1257.0,794.0,1173.7535961998806,714.8302760646619,0.0,0,1
78,1,695,143,1767,1080,1247.0,821.0,1203.62117411852,752.7974837075845,0.0,0,1
79,1,683,134,1789,1080,1292.0,785.0,1240.7420327889336,771.6421871235212,0.0,0,1
80,1,628,108,1866,1080,1463.0,668.0,1322.6554516026147,748.8461890770902,0.0,0,1
81,1,619,61,1910,1080,1452.0,777.0,1383.7344202254305,762.4935988077858,0.0,0,1
82,1,531,39,1920,1080,1306.0,549.0,1384.128796317563,701.5290640404563,0.0,0,1
83,1,506,31,1920,1080,1372.0,568.0,1400.456194397211,656.6454532696781,0.0,0,1
84,1,445,63,1880,1080,1343.0,580.0,1400.9712136462178,624.3584282525205,0.0,0,1
85,1,439,45,1906,1080,1413.0,573.0,1419.8053594336952,597.3824970484256,0.0,0,1
86,1,435,48,1907,1080,1454.0,535.0,1445.1644647504588,565.5432218945488,0.0,0,1
87,1,430,107,1910,1080,1287.0,633.0,1206.7828337129004,605.9313195611306,0.0,0,1
88,1,430,187,1920,1079,1365.0,629.0,1260.8628998227066,614.7122830828608,0.0,0,1
89,1,438,275,1920,1078,1525.0,775.0,1354.0865740097527,667.1742054184671,0.0,0,1
90,1,453,343,1916,1064,1576.0,808.0,1444.085755994929,719.8426958978657,0.0,0,1
91,1,459,364,1892,1071,1592.0,844.0,1305.7450671222928,757.4911908453847,0.0,0,1
92,1,499,413,1740,1080,937.0,753.0,1207.2820903431589,761.1302565859877,0.0,0,1
93,1,515,465,1669,1080,912.0,738.0,1116.007525801505,758.4752388410132,0.0,0,1
94,1,544,485,1558,1047,919.0,713.0,1043.5313916979017,747.6494886952073,0.0,0,1
95,1,596,502,1465,1012,939.0,693.0,992.674707449156,731.9396910892793,0.0,0,1
96,1,660,515,1392,978,942.0,689.0,955.5074129352922,717.6171222414681,0.0,0,1
97,1,680,522,1372,979,942.0,689.0,929.1588826380035,706.0992225128989,0.0,0,1
98,1,728,517,1329,945,956.0,681.0,916.1580156704222,694.6833341957341,0.0,0,1
99,1,785,512,1327,921,969.0,665.0,913.5981159606107,681.0385744029692,0.0,0,1
100,1,832,507,1290,891,980.0,655.0,918.5011284426342,667.5972512610216,0.0,0,1
101,1,853,502,1252,862,986.0,645.0,927.3306730761662,654.4963900194726,0.0,0,1
102,1,869,501,1198,835,987.0,634.0,937.1344337693862,641.4981248093671,0.0,0,1
103,1,859,503,1173,829,987.0,633.0,946.7828787163976,631.8094935644691,0.0,0,1
104,1,863,497,1162,813,987.0,622.0,955.7622224054873,621.7807509334635,0.0,0,1
105,1,870,496,1140,792,983.0,611.0,962.5090598994221,611.4614986274111,0.0,0,1
106,1,867,495,1117,772,977.0,602.0,966.4696980555691,601.5273040047591,0.0,0,1
107,1,864,493,1083,746,967.0,593.0,966.6846343828207,591.9123704128732,0.0,0,1
108,1,861,494,1061,728,958.0,587.0,964.0404736014683,583.4896277739671,0.0,0,1
109,1,855,495,1051,724,958.0,587.0,961.8699619985969,577.9015635879069,0.0,0,1
110,1,858,493,1048,715,949.0,582.0,957.3413290241183,573.0273613435104,0.0,0,1
111,1,859,494,1030,703,939.0,578.0,950.6180856371589,568.949039977521,0.0,0,1
112,1,858,492,1012,690,931.0,572.0,942.8190895349187,564.798116094024,0.0,0,1
113,1,854,491,999,676,923.0,567.0,934.2685436110701,560.8017637994153,0.0,0,1
114,1,849,493,984,663,915.0,564.0,925.2332127187236,557.4777507023948,0.0,0,1
115,1,845,493,979,660,915.0,564.0,918.4229102042614,555.571799737461,0.0,0,1
116,1,843,493,972,657,907.0,561.0,911.0416324473508,553.8153909256796,0.0,0,1
117,1,838,495,960,651,899.0,559.0,903.2316159751456,552.4016169933008,0.0,0,1
118,1,834,495,949,646,890.0,559.0,894.8034058002478,551.8138466841446,0.0,0,1
119,1,830,497,938,642,881.0,558.0,885.9167180790733,551.5161418286484,0.0,0,1
120,1,824,499,929,636,873.0,558.0,877.020376605915,551.6892602856941,0.0,0,1
121,1,822,499,926,634,873.0,558.0,870.6677293165521,552.1760928938754,0.0,0,1
122,1,818,503,916,631,864.0,558.0,863.6243322996348,552.8503073400993,0.0,0,1
123,1,811,505,907,629,856.0,557.0,856.3041172638107,553.3018378725834,0.0,0,1
124,1,803,507,898,626,849.0,557.0,849.0661701459503,553.8278911951295,0.0,0,1
125,1,797,508,890,624,841.0,556.0,841.5864065501368,554.0622775852258,0.0,0,1
126,1,791,510,883,623,834.0,555.0,834.222280806804,554.0241369520753,0.0,0,1
127,1,789,510,881,622,834.0,555.0,829.1447388224544,554.054776799472,0.0,0,1
128,1,786,509,871,620,827.0,555.0,823.7498372018189,554.1309339815729,0.0,0,1
129,,834,159,1621,1079,1169.0,525.0,1209.411315409142,589.9970203940045,0.0,0,1
130,2,839,154,1634,1079,1176.0,527.0,1196.6231666117949,566.5375889933272,0.0,0,1
131,2,847,146,1643,1078,1181.0,526.0,1188.187722016949,547.7872461744722,0.0,0,1
132,2,859,133,1658,1077,1191.0,516.0,1185.090088221622,530.4996035700394,0.0,0,1
133,2,861,131,1657,1079,1191.0,517.0,1183.3041415325674,518.0775025250541,0.0,0,1
134,2,860,116,1674,1076,1198.0,498.0,1184.710206755715,503.5385787964581,0.0,0,1
135,2,873,109,1691,1076,1209.0,512.0,1189.8865870592185,497.58850740754343,0.0,0,1
136,2,884,98,1704,1078,1218.0,487.0,1197.370815983241,486.52972653416373,0.0,0,1
137,2,889,89,1717,1080,1220.0,491.0,1204.3447397442515,480.20063905592656,0.0,0,1
138,2,903,88,1733,1080,1231.0,498.0,1213.488200046159,478.66307791718214,0.0,0,1
139,2,905,87,1735,1080,1231.0,498.0,1220.797043222411,478.73254135522416,0.0,0,1
140,2,906,92,1750,1080,1239.0,490.0,1228.9163086662084,477.4050711701028,0.0,0,1
141,2,903,114,1761,1080,1259.0,518.0,1241.3331274157688,485.96945730040807,0.0,0,1
142,2,909,130,1774,1080,1269.0,546.0,1254.0248417370776,502.46950144378366,0.0,0,1
143,2,921,156,1793,1080,1283.0,559.0,1267.9977950333944,520.413451609222,0.0,0,1
144,2,944,176,1808,1080,1300.0,586.0,1283.790267509401,543.4339808152808,0.0,0,1
145,2,948,176,1807,1080,1300.0,586.0,1295.5960071853638,561.7467003897792,0.0,0,1
146,2,957,191,1823,1080,1313.0,597.0,1308.031321691968,579.1893498492686,0.0,0,1
147,2,970,205,1845,1080,1333.0,627.0,1323.1183619432354,601.591140001701,0.0,0,1
148,2,982,216,1854,1080,1352.0,645.0,1340.0031459730053,624.0991759623693,0.0,0,1
149,2,976,234,1854,1079,1329.0,635.0,1345.1325654883333,637.6742253487231,0.0,0,1
150,2,962,256,1849,1080,1318.0,655.0,1344.2852165471652,653.0996970974749,0.0,0,1
151,2,963,254,1851,1071,1318.0,655.0,1342.1706327345637,663.819122420578,0.0,0,1
152,2,938,275,1832,1077,1336.0,696.0,1344.928474169459,683.4800707100584,0.0,0,1
153,2,916,291,1816,1080,1316.0,711.0,1340.0595764849145,702.4152082283689,0.0,0,1
154,2,897,313,1806,1080,1314.0,736.0,1334.6844012270294,723.744470657849,0.0,0,1
155,2,895,330,1802,1080,1303.0,737.0,1326.3473763438258,739.4398924985651,0.0,0,1
156,2,901,346,1819,1080,1337.0,757.0,1329.8699808440267,756.3372809311498,0.0,0,1
157,2,901,349,1820,1074,1340.0,761.0,1333.6449135797188,769.2459246771409,0.0,0,1
158,2,918,359,1829,1072,1343.0,761.0,1337.5482210550563,777.6431379610697,0.0,0,1
159,2,939,368,1871,1072,1340.0,748.0,1339.6136015870006,778.3888954738388,0.0,0,1
160,2,968,374,1906,1072,1389.0,755.0,1356.3574051117175,779.3166351892008,0.0,0,1
161,2,996,377,1918,1071,1740.0,765.0,1479.3790845015799,781.6601919460916,0.0,0,1
162,2,1016,382,1916,1073,1594.0,793.0,1533.5837458926317,791.0443745993684,0.0,0,1
163,2,1018,384,1913,1074,1587.0,792.0,1572.1974012054002,797.2999385955883,0.0,0,1
